x,y,z,old_gid,gid,dim1,dim2,dim3,dim01
1896.865,21297.385,38.209,896,4700,2,2,2,2
1896.812,21297.422,38.209,896,4700,2,2,2,2
1896.778,21297.379,38.207,896,4700,2,2,2,2
1896.836,21297.465,38.206,896,4700,2,2,2,2
1896.836,21297.383,38.207,896,4700,2,2,2,2
1896.783,21297.461,38.209,896,4700,2,2,2,2
1896.831,21297.383,38.208,896,4700,2,2,2,2
1896.855,21297.426,38.209,896,4700,2,2,2,2
1896.763,21297.42,38.208,896,4700,2,2,2,2
1896.831,21297.465,38.21,896,4700,2,2,2,2
1896.851,21297.467,38.209,896,4700,2,2,2,2
1896.763,21297.379,38.208,896,4700,2,2,2,2
1896.826,21297.424,38.209,896,4700,2,2,2,2
1896.788,21297.461,38.207,896,4700,2,2,2,2
1896.85,21297.383,38.209,896,4700,2,2,2,2
1896.792,21297.381,38.209,896,4700,2,2,2,2
1896.788,21297.42,38.208,896,4700,2,2,2,2
1896.768,21297.461,38.206,896,4700,2,2,2,2
1896.797,21297.463,38.207,896,4700,2,2,2,2
1896.797,21297.381,38.209,896,4700,2,2,2,2
1896.821,21297.381,38.204,896,4700,2,2,2,2
1896.817,21297.422,38.211,896,4700,2,2,2,2
1896.797,21297.422,38.209,896,4700,2,2,2,2
1896.86,21297.426,38.209,896,4700,2,2,2,2
1896.759,21297.461,38.206,896,4700,2,2,2,2
1896.874,21297.385,38.21,896,4700,2,2,2,2
1896.86,21297.467,38.213,896,4700,2,2,2,2
1896.822,21297.465,38.209,896,4700,2,2,2,2
1896.758,21297.377,38.205,896,4700,2,2,2,2
1896.85,21297.424,38.209,896,4700,2,2,2,2
1896.758,21297.418,38.207,896,4700,2,2,2,2
1896.86,21297.385,38.208,896,4700,2,2,2,2
1896.802,21297.381,38.208,896,4700,2,2,2,2
1896.788,21297.379,38.209,896,4700,2,2,2,2
1896.821,21297.424,38.208,896,4700,2,2,2,2
1896.817,21297.463,38.21,896,4700,2,2,2,2
1896.812,21297.463,38.209,896,4700,2,2,2,2
1896.778,21297.461,38.205,896,4700,2,2,2,2
1896.812,21297.381,38.21,896,4700,2,2,2,2
1896.831,21297.424,38.203,896,4700,2,2,2,2
1896.84,21297.383,38.209,896,4700,2,2,2,2
1896.845,21297.465,38.203,896,4700,2,2,2,2
1896.802,21297.463,38.206,896,4700,2,2,2,2
1896.875,21297.426,38.211,896,4700,2,2,2,2
1896.793,21297.463,38.208,896,4700,2,2,2,2
1896.754,21297.418,38.209,896,4700,2,2,2,2
1896.836,21297.424,38.207,896,4700,2,2,2,2
1896.764,21297.461,38.207,896,4700,2,2,2,2
1896.816,21297.381,38.208,896,4700,2,2,2,2
1896.792,21297.422,38.208,896,4700,2,2,2,2
1896.768,21297.42,38.208,896,4700,2,2,2,2
1896.845,21297.383,38.21,896,4700,2,2,2,2
1896.778,21297.42,38.208,896,4700,2,2,2,2
1896.802,21297.422,38.209,896,4700,2,2,2,2
1896.87,21297.426,38.211,896,4700,2,2,2,2
1896.841,21297.424,38.208,896,4700,2,2,2,2
1896.841,21297.465,38.206,896,4700,2,2,2,2
1896.87,21297.467,38.21,896,4700,2,2,2,2
1896.826,21297.383,38.205,896,4700,2,2,2,2
1896.865,21297.467,38.21,896,4700,2,2,2,2
1896.754,21297.459,38.208,896,4700,2,2,2,2
1896.869,21297.385,38.206,896,4700,2,2,2,2
1896.773,21297.461,38.207,896,4700,2,2,2,2
1896.773,21297.379,38.205,896,4700,2,2,2,2
1896.753,21297.377,38.206,896,4700,2,2,2,2
1896.855,21297.467,38.21,896,4700,2,2,2,2
1896.782,21297.379,38.204,896,4700,2,2,2,2
1896.783,21297.42,38.208,896,4700,2,2,2,2
1896.768,21297.379,38.207,896,4700,2,2,2,2
1896.826,21297.465,38.21,896,4700,2,2,2,2
1896.875,21297.467,38.212,896,4700,2,2,2,2
1896.846,21297.424,38.21,896,4700,2,2,2,2
1896.807,21297.463,38.208,896,4700,2,2,2,2
1896.807,21297.381,38.208,896,4700,2,2,2,2
1896.807,21297.422,38.211,896,4700,2,2,2,2
1896.865,21297.426,38.211,896,4700,2,2,2,2
1896.773,21297.42,38.207,896,4700,2,2,2,2
1896.855,21297.385,38.21,896,4700,2,2,2,2
1889.163,21299.76,40.953,6765,5100,3,1.858,1.292,1
1889.207,21299.764,40.9,6765,5100,3,1.858,1.292,1
1889.163,21299.76,40.953,6765,5100,3,1.858,1.292,1
1890.55,21298.635,40.4,5211,7900,2,2,1.833,1
1890.537,21298.635,40.414,5211,7900,2,2,1.833,1
1890.537,21298.635,40.414,5211,7900,2,2,1.833,1
1890.55,21298.635,40.4,5211,7900,2,2,1.833,1
1890.068,21298.484,40.26,5154,8600,2,2,1.907,1.585
1890.005,21298.4,40.335,5154,8600,2,2,1.907,1.585
1890.023,21298.402,40.305,5154,8600,2,2,1.907,1.585
1890.068,21298.484,40.26,5154,8600,2,2,1.907,1.585
1890.001,21298.441,40.372,5154,8600,2,2,1.907,1.585
1890.005,21298.4,40.335,5154,8600,2,2,1.907,1.585
1890.068,21298.484,40.26,5154,8600,2,2,1.907,1.585
1890.001,21298.441,40.372,5154,8600,2,2,1.907,1.585
1890.001,21298.441,40.372,5154,8600,2,2,1.907,1.585
1890.023,21298.402,40.305,5154,8600,2,2,1.907,1.585
1898.315,21295.924,38.217,1000,20,2,2,1.954,2
1898.273,21295.963,38.216,1000,20,2,2,1.954,2
1898.334,21295.924,38.217,1000,20,2,2,1.954,2
1898.282,21295.879,38.218,1000,20,2,2,1.954,2
1898.339,21295.881,38.217,1000,20,2,2,1.954,2
1898.265,21295.92,38.218,1000,20,2,2,1.954,2
1898.268,21295.963,38.214,1000,20,2,2,1.954,2
1898.291,21295.922,38.215,1000,20,2,2,1.954,2
1898.263,21295.877,38.22,1000,20,2,2,1.954,2
1898.353,21295.926,38.215,1000,20,2,2,1.954,2
1898.329,21295.967,38.215,1000,20,2,2,1.954,2
1898.351,21295.883,38.217,1000,20,2,2,1.954,2
1898.29,21295.965,38.219,1000,20,2,2,1.954,2
1898.327,21295.924,38.217,1000,20,2,2,1.954,2
1898.348,21295.969,38.215,1000,20,2,2,1.954,2
1898.288,21295.879,38.218,1000,20,2,2,1.954,2
1898.331,21295.881,38.219,1000,20,2,2,1.954,2
1898.32,21295.924,38.218,1000,20,2,2,1.954,2
1898.323,21295.967,38.215,1000,20,2,2,1.954,2
1898.364,21295.926,38.218,1000,20,2,2,1.954,2
1898.319,21295.881,38.218,1000,20,2,2,1.954,2
1898.361,21295.926,38.212,1000,20,2,2,1.954,2
1898.359,21295.969,38.217,1000,20,2,2,1.954,2
1898.257,21295.877,38.22,1000,20,2,2,1.954,2
1898.358,21295.883,38.216,1000,20,2,2,1.954,2
1898.296,21295.922,38.217,1000,20,2,2,1.954,2
1898.295,21295.879,38.218,1000,20,2,2,1.954,2
1898.259,21295.92,38.218,1000,20,2,2,1.954,2
1898.26,21295.963,38.218,1000,20,2,2,1.954,2
1898.297,21295.965,38.217,1000,20,2,2,1.954,2
1898.372,21295.928,38.216,1000,20,2,2,1.954,2
1898.276,21295.877,38.219,1000,20,2,2,1.954,2
1898.31,21295.967,38.217,1000,20,2,2,1.954,2
1898.252,21295.875,38.218,1000,20,2,2,1.954,2
1898.301,21295.879,38.219,1000,20,2,2,1.954,2
1898.354,21295.969,38.215,1000,20,2,2,1.954,2
1898.314,21295.881,38.217,1000,20,2,2,1.954,2
1898.304,21295.965,38.216,1000,20,2,2,1.954,2
1898.27,21295.877,38.217,1000,20,2,2,1.954,2
1898.308,21295.924,38.217,1000,20,2,2,1.954,2
1898.345,21295.883,38.217,1000,20,2,2,1.954,2
1898.372,21295.971,38.216,1000,20,2,2,1.954,2
1898.326,21295.881,38.218,1000,20,2,2,1.954,2
1898.371,21295.883,38.216,1000,20,2,2,1.954,2
1898.346,21295.926,38.216,1000,20,2,2,1.954,2
1898.315,21295.967,38.217,1000,20,2,2,1.954,2
1898.252,21295.92,38.219,1000,20,2,2,1.954,2
1898.253,21295.963,38.219,1000,20,2,2,1.954,2
1898.366,21295.971,38.216,1000,20,2,2,1.954,2
1898.307,21295.879,38.218,1000,20,2,2,1.954,2
1898.285,21295.965,38.218,1000,20,2,2,1.954,2
1898.285,21295.922,38.215,1000,20,2,2,1.954,2
1898.34,21295.926,38.216,1000,20,2,2,1.954,2
1898.27,21295.92,38.22,1000,20,2,2,1.954,2
1898.364,21295.883,38.217,1000,20,2,2,1.954,2
1898.302,21295.922,38.217,1000,20,2,2,1.954,2
1898.277,21295.92,38.219,1000,20,2,2,1.954,2
1898.279,21295.965,38.216,1000,20,2,2,1.954,2
1898.342,21295.969,38.215,1000,20,2,2,1.954,2
1898.335,21295.969,38.215,1000,20,2,2,1.954,2
1898.251,21296.262,38.214,1000,40,2,2,2,2
1898.374,21296.355,38.211,1000,40,2,2,2,2
1898.315,21296.309,38.212,1000,40,2,2,2,2
1898.279,21296.307,38.21,1000,40,2,2,2,2
1898.283,21296.264,38.213,1000,40,2,2,2,2
1898.333,21296.268,38.212,1000,40,2,2,2,2
1898.336,21296.311,38.209,1000,40,2,2,2,2
1898.266,21296.305,38.21,1000,40,2,2,2,2
1898.351,21296.268,38.212,1000,40,2,2,2,2
1898.291,21296.35,38.212,1000,40,2,2,2,2
1898.355,21296.354,38.21,1000,40,2,2,2,2
1898.268,21296.348,38.21,1000,40,2,2,2,2
1898.264,21296.262,38.213,1000,40,2,2,2,2
1898.33,21296.352,38.21,1000,40,2,2,2,2
1898.367,21296.354,38.212,1000,40,2,2,2,2
1898.29,21296.307,38.213,1000,40,2,2,2,2
1898.353,21296.311,38.212,1000,40,2,2,2,2
1898.289,21296.264,38.213,1000,40,2,2,2,2
1898.33,21296.309,38.207,1000,40,2,2,2,2
1898.326,21296.266,38.212,1000,40,2,2,2,2
1898.255,21296.305,38.209,1000,40,2,2,2,2
1898.258,21296.262,38.213,1000,40,2,2,2,2
1898.361,21296.354,38.211,1000,40,2,2,2,2
1898.297,21296.35,38.212,1000,40,2,2,2,2
1898.358,21296.27,38.211,1000,40,2,2,2,2
1898.295,21296.307,38.214,1000,40,2,2,2,2
1898.358,21296.311,38.213,1000,40,2,2,2,2
1898.295,21296.264,38.213,1000,40,2,2,2,2
1898.254,21296.348,38.212,1000,40,2,2,2,2
1898.319,21296.266,38.214,1000,40,2,2,2,2
1898.318,21296.352,38.209,1000,40,2,2,2,2
1898.322,21296.309,38.211,1000,40,2,2,2,2
1898.323,21296.352,38.21,1000,40,2,2,2,2
1898.363,21296.27,38.214,1000,40,2,2,2,2
1898.311,21296.352,38.21,1000,40,2,2,2,2
1898.346,21296.268,38.211,1000,40,2,2,2,2
1898.301,21296.266,38.213,1000,40,2,2,2,2
1898.259,21296.305,38.212,1000,40,2,2,2,2
1898.276,21296.264,38.214,1000,40,2,2,2,2
1898.308,21296.309,38.214,1000,40,2,2,2,2
1898.286,21296.35,38.21,1000,40,2,2,2,2
1898.263,21296.348,38.208,1000,40,2,2,2,2
1898.337,21296.352,38.208,1000,40,2,2,2,2
1898.273,21296.348,38.211,1000,40,2,2,2,2
1898.304,21296.35,38.212,1000,40,2,2,2,2
1898.344,21296.354,38.208,1000,40,2,2,2,2
1898.34,21296.311,38.212,1000,40,2,2,2,2
1898.312,21296.266,38.215,1000,40,2,2,2,2
1898.35,21296.354,38.207,1000,40,2,2,2,2
1898.373,21296.313,38.21,1000,40,2,2,2,2
1898.278,21296.348,38.213,1000,40,2,2,2,2
1898.366,21296.313,38.211,1000,40,2,2,2,2
1898.27,21296.264,38.212,1000,40,2,2,2,2
1898.347,21296.311,38.211,1000,40,2,2,2,2
1898.342,21296.268,38.206,1000,40,2,2,2,2
1898.309,21296.266,38.209,1000,40,2,2,2,2
1898.301,21296.307,38.214,1000,40,2,2,2,2
1898.371,21296.27,38.211,1000,40,2,2,2,2
1898.287,21296.307,38.207,1000,40,2,2,2,2
1898.274,21296.307,38.208,1000,40,2,2,2,2
1897.929,21295.551,38.226,1000,60,2,2,2,2
1897.961,21295.553,38.225,1000,60,2,2,2,2
1897.96,21295.51,38.227,1000,60,2,2,2,2
1897.905,21295.506,38.229,1000,60,2,2,2,2
1897.907,21295.549,38.227,1000,60,2,2,2,2
1897.89,21295.506,38.227,1000,60,2,2,2,2
1897.917,21295.506,38.227,1000,60,2,2,2,2
1897.89,21295.549,38.228,1000,60,2,2,2,2
1897.977,21295.51,38.226,1000,60,2,2,2,2
1897.917,21295.551,38.228,1000,60,2,2,2,2
1897.95,21295.51,38.224,1000,60,2,2,2,2
1897.978,21295.555,38.225,1000,60,2,2,2,2
1897.973,21295.598,38.226,1000,60,2,2,2,2
1897.892,21295.592,38.227,1000,60,2,2,2,2
1897.956,21295.553,38.226,1000,60,2,2,2,2
1897.913,21295.594,38.227,1000,60,2,2,2,2
1897.952,21295.596,38.224,1000,60,2,2,2,2
1897.946,21295.553,38.224,1000,60,2,2,2,2
1897.934,21295.551,38.226,1000,60,2,2,2,2
1897.922,21295.508,38.228,1000,60,2,2,2,2
1897.984,21295.598,38.225,1000,60,2,2,2,2
1897.923,21295.551,38.226,1000,60,2,2,2,2
1897.918,21295.594,38.227,1000,60,2,2,2,2
1897.932,21295.508,38.23,1000,60,2,2,2,2
1897.885,21295.504,38.225,1000,60,2,2,2,2
1897.885,21295.549,38.228,1000,60,2,2,2,2
1897.983,21295.555,38.226,1000,60,2,2,2,2
1897.947,21295.596,38.223,1000,60,2,2,2,2
1897.881,21295.592,38.227,1000,60,2,2,2,2
1897.944,21295.508,38.228,1000,60,2,2,2,2
1897.988,21295.512,38.226,1000,60,2,2,2,2
1897.97,21295.51,38.228,1000,60,2,2,2,2
1897.927,21295.508,38.227,1000,60,2,2,2,2
1897.895,21295.506,38.229,1000,60,2,2,2,2
1897.877,21295.592,38.223,1000,60,2,2,2,2
1897.887,21295.592,38.226,1000,60,2,2,2,2
1897.993,21295.512,38.226,1000,60,2,2,2,2
1897.93,21295.596,38.224,1000,60,2,2,2,2
1897.999,21295.512,38.225,1000,60,2,2,2,2
1897.994,21295.555,38.226,1000,60,2,2,2,2
1897.989,21295.555,38.226,1000,60,2,2,2,2
1897.879,21295.549,38.229,1000,60,2,2,2,2
1897.938,21295.508,38.229,1000,60,2,2,2,2
1897.972,21295.555,38.225,1000,60,2,2,2,2
1897.957,21295.596,38.226,1000,60,2,2,2,2
1897.967,21295.553,38.226,1000,60,2,2,2,2
1897.9,21295.506,38.229,1000,60,2,2,2,2
1897.94,21295.553,38.225,1000,60,2,2,2,2
1897.896,21295.549,38.226,1000,60,2,2,2,2
1897.941,21295.596,38.225,1000,60,2,2,2,2
1897.901,21295.549,38.228,1000,60,2,2,2,2
1897.879,21295.504,38.227,1000,60,2,2,2,2
1897.924,21295.594,38.226,1000,60,2,2,2,2
1897.954,21295.51,38.228,1000,60,2,2,2,2
1897.897,21295.592,38.226,1000,60,2,2,2,2
1897.908,21295.594,38.227,1000,60,2,2,2,2
1897.963,21295.598,38.225,1000,60,2,2,2,2
1897.979,21295.598,38.225,1000,60,2,2,2,2
1897.911,21295.506,38.228,1000,60,2,2,2,2
1897.903,21295.594,38.226,1000,60,2,2,2,2
1897.969,21295.598,38.223,1000,60,2,2,2,2
1897.99,21295.6,38.225,1000,60,2,2,2,2
1897.913,21295.551,38.224,1000,60,2,2,2,2
1897.965,21295.51,38.228,1000,60,2,2,2,2
1898,21295.557,38.226,1000,60,2,2,2,2
1897.995,21295.6,38.226,1000,60,2,2,2,2
1897.95,21295.553,38.227,1000,60,2,2,2,2
1897.982,21295.512,38.226,1000,60,2,2,2,2
1897.936,21295.596,38.223,1000,60,2,2,2,2
1896.561,21300.682,38.173,900,80,2,2,2,2
1896.584,21300.643,38.169,900,80,2,2,2,2
1896.531,21300.68,38.169,900,80,2,2,2,2
1896.59,21300.684,38.172,900,80,2,2,2,2
1896.53,21300.639,38.172,900,80,2,2,2,2
1896.537,21300.721,38.171,900,80,2,2,2,2
1896.618,21300.645,38.173,900,80,2,2,2,2
1896.604,21300.645,38.173,900,80,2,2,2,2
1896.605,21300.725,38.169,900,80,2,2,2,2
1896.58,21300.684,38.171,900,80,2,2,2,2
1896.604,21300.684,38.171,900,80,2,2,2,2
1896.536,21300.68,38.171,900,80,2,2,2,2
1896.581,21300.723,38.172,900,80,2,2,2,2
1896.511,21300.678,38.17,900,80,2,2,2,2
1896.579,21300.643,38.171,900,80,2,2,2,2
1896.54,21300.641,38.17,900,80,2,2,2,2
1896.517,21300.719,38.171,900,80,2,2,2,2
1896.516,21300.639,38.171,900,80,2,2,2,2
1896.545,21300.641,38.171,900,80,2,2,2,2
1896.608,21300.645,38.171,900,80,2,2,2,2
1896.609,21300.686,38.171,900,80,2,2,2,2
1896.516,21300.678,38.169,900,80,2,2,2,2
1896.55,21300.682,38.169,900,80,2,2,2,2
1896.501,21300.637,38.172,900,80,2,2,2,2
1896.51,21300.639,38.171,900,80,2,2,2,2
1896.507,21300.719,38.168,900,80,2,2,2,2
1896.569,21300.643,38.171,900,80,2,2,2,2
1896.61,21300.725,38.171,900,80,2,2,2,2
1896.571,21300.723,38.172,900,80,2,2,2,2
1896.57,21300.682,38.17,900,80,2,2,2,2
1896.547,21300.721,38.171,900,80,2,2,2,2
1896.526,21300.68,38.168,900,80,2,2,2,2
1896.526,21300.719,38.165,900,80,2,2,2,2
1896.594,21300.684,38.171,900,80,2,2,2,2
1896.549,21300.641,38.168,900,80,2,2,2,2
1896.565,21300.682,38.169,900,80,2,2,2,2
1896.535,21300.641,38.171,900,80,2,2,2,2
1896.552,21300.721,38.172,900,80,2,2,2,2
1896.554,21300.641,38.168,900,80,2,2,2,2
1896.624,21300.727,38.17,900,80,2,2,2,2
1896.585,21300.684,38.171,900,80,2,2,2,2
1896.512,21300.719,38.166,900,80,2,2,2,2
1896.619,21300.725,38.171,900,80,2,2,2,2
1896.624,21300.686,38.173,900,80,2,2,2,2
1896.506,21300.639,38.171,900,80,2,2,2,2
1896.576,21300.723,38.172,900,80,2,2,2,2
1896.599,21300.645,38.172,900,80,2,2,2,2
1896.559,21300.641,38.171,900,80,2,2,2,2
1896.564,21300.643,38.171,900,80,2,2,2,2
1896.556,21300.721,38.171,900,80,2,2,2,2
1896.586,21300.723,38.171,900,80,2,2,2,2
1896.575,21300.682,38.17,900,80,2,2,2,2
1896.502,21300.717,38.169,900,80,2,2,2,2
1896.613,21300.645,38.168,900,80,2,2,2,2
1896.501,21300.678,38.17,900,80,2,2,2,2
1896.588,21300.643,38.169,900,80,2,2,2,2
1896.531,21300.719,38.168,900,80,2,2,2,2
1896.545,21300.68,38.169,900,80,2,2,2,2
1896.599,21300.684,38.169,900,80,2,2,2,2
1896.566,21300.723,38.17,900,80,2,2,2,2
1896.59,21300.723,38.172,900,80,2,2,2,2
1896.614,21300.686,38.17,900,80,2,2,2,2
1896.574,21300.643,38.17,900,80,2,2,2,2
1896.615,21300.725,38.17,900,80,2,2,2,2
1896.54,21300.68,38.169,900,80,2,2,2,2
1896.522,21300.719,38.172,900,80,2,2,2,2
1896.525,21300.639,38.171,900,80,2,2,2,2
1896.542,21300.721,38.171,900,80,2,2,2,2
1896.6,21300.725,38.172,900,80,2,2,2,2
1896.521,21300.639,38.171,900,80,2,2,2,2
1896.593,21300.645,38.167,900,80,2,2,2,2
1896.505,21300.678,38.165,900,80,2,2,2,2
1896.595,21300.725,38.171,900,80,2,2,2,2
1896.622,21300.646,38.169,900,80,2,2,2,2
1896.521,21300.68,38.17,900,80,2,2,2,2
1896.618,21300.686,38.169,900,80,2,2,2,2
1896.555,21300.682,38.17,900,80,2,2,2,2
1896.561,21300.721,38.167,900,80,2,2,2,2
1897.441,21300.541,38.167,900,120,2,2,2,2
1897.406,21300.578,38.168,900,120,2,2,2,2
1897.466,21300.502,38.168,900,120,2,2,2,2
1897.472,21300.582,38.166,900,120,2,2,2,2
1897.391,21300.537,38.168,900,120,2,2,2,2
1897.391,21300.617,38.167,900,120,2,2,2,2
1897.41,21300.539,38.17,900,120,2,2,2,2
1897.483,21300.623,38.165,900,120,2,2,2,2
1897.391,21300.578,38.167,900,120,2,2,2,2
1897.411,21300.578,38.166,900,120,2,2,2,2
1897.456,21300.541,38.167,900,120,2,2,2,2
1897.488,21300.504,38.164,900,120,2,2,2,2
1897.451,21300.502,38.17,900,120,2,2,2,2
1897.457,21300.582,38.167,900,120,2,2,2,2
1897.416,21300.619,38.168,900,120,2,2,2,2
1897.453,21300.621,38.164,900,120,2,2,2,2
1897.487,21300.584,38.167,900,120,2,2,2,2
1897.487,21300.543,38.166,900,120,2,2,2,2
1897.422,21300.619,38.166,900,120,2,2,2,2
1897.473,21300.502,38.164,900,120,2,2,2,2
1897.477,21300.543,38.167,900,120,2,2,2,2
1897.447,21300.582,38.165,900,120,2,2,2,2
1897.447,21300.621,38.166,900,120,2,2,2,2
1897.386,21300.617,38.168,900,120,2,2,2,2
1897.493,21300.584,38.167,900,120,2,2,2,2
1897.446,21300.541,38.167,900,120,2,2,2,2
1897.421,21300.539,38.167,900,120,2,2,2,2
1897.421,21300.58,38.168,900,120,2,2,2,2
1897.477,21300.584,38.167,900,120,2,2,2,2
1897.492,21300.504,38.167,900,120,2,2,2,2
1897.492,21300.545,38.168,900,120,2,2,2,2
1897.381,21300.537,38.166,900,120,2,2,2,2
1897.381,21300.576,38.168,900,120,2,2,2,2
1897.477,21300.623,38.166,900,120,2,2,2,2
1897.401,21300.578,38.169,900,120,2,2,2,2
1897.452,21300.582,38.167,900,120,2,2,2,2
1897.406,21300.619,38.168,900,120,2,2,2,2
1897.438,21300.621,38.161,900,120,2,2,2,2
1897.396,21300.578,38.165,900,120,2,2,2,2
1897.436,21300.58,38.168,900,120,2,2,2,2
1897.376,21300.537,38.167,900,120,2,2,2,2
1897.406,21300.539,38.168,900,120,2,2,2,2
1897.482,21300.504,38.167,900,120,2,2,2,2
1897.497,21300.545,38.168,900,120,2,2,2,2
1897.396,21300.617,38.167,900,120,2,2,2,2
1897.386,21300.576,38.167,900,120,2,2,2,2
1897.467,21300.543,38.168,900,120,2,2,2,2
1897.426,21300.58,38.168,900,120,2,2,2,2
1897.489,21300.623,38.163,900,120,2,2,2,2
1897.376,21300.576,38.168,900,120,2,2,2,2
1897.411,21300.619,38.167,900,120,2,2,2,2
1897.427,21300.619,38.162,900,120,2,2,2,2
1897.381,21300.617,38.167,900,120,2,2,2,2
1897.482,21300.543,38.168,900,120,2,2,2,2
1897.432,21300.621,38.163,900,120,2,2,2,2
1897.452,21300.541,38.167,900,120,2,2,2,2
1897.416,21300.578,38.168,900,120,2,2,2,2
1897.472,21300.623,38.167,900,120,2,2,2,2
1897.442,21300.58,38.165,900,120,2,2,2,2
1897.462,21300.502,38.167,900,120,2,2,2,2
1897.497,21300.504,38.166,900,120,2,2,2,2
1897.462,21300.543,38.167,900,120,2,2,2,2
1897.463,21300.582,38.162,900,120,2,2,2,2
1897.431,21300.58,38.17,900,120,2,2,2,2
1897.472,21300.543,38.167,900,120,2,2,2,2
1897.386,21300.537,38.168,900,120,2,2,2,2
1897.467,21300.582,38.166,900,120,2,2,2,2
1897.431,21300.539,38.169,900,120,2,2,2,2
1897.426,21300.539,38.169,900,120,2,2,2,2
1897.442,21300.621,38.165,900,120,2,2,2,2
1897.467,21300.623,38.166,900,120,2,2,2,2
1897.401,21300.617,38.169,900,120,2,2,2,2
1897.498,21300.584,38.164,900,120,2,2,2,2
1897.437,21300.541,38.166,900,120,2,2,2,2
1897.4,21300.537,38.17,900,120,2,2,2,2
1897.376,21300.617,38.165,900,120,2,2,2,2
1897.477,21300.502,38.168,900,120,2,2,2,2
1897.458,21300.621,38.163,900,120,2,2,2,2
1897.457,21300.502,38.167,900,120,2,2,2,2
1897.416,21300.539,38.168,900,120,2,2,2,2
1897.462,21300.623,38.166,900,120,2,2,2,2
1897.483,21300.584,38.165,900,120,2,2,2,2
1897.395,21300.537,38.169,900,120,2,2,2,2
1897.806,21297.156,38.21,1001,140,2,2,2,2
1897.785,21297.154,38.21,1001,140,2,2,2,2
1897.779,21297.195,38.21,1001,140,2,2,2,2
1897.839,21297.199,38.209,1001,140,2,2,2,2
1897.838,21297.158,38.209,1001,140,2,2,2,2
1897.854,21297.16,38.208,1001,140,2,2,2,2
1897.764,21297.236,38.209,1001,140,2,2,2,2
1897.829,21297.24,38.207,1001,140,2,2,2,2
1897.828,21297.158,38.207,1001,140,2,2,2,2
1897.85,21297.242,38.208,1001,140,2,2,2,2
1897.829,21297.199,38.206,1001,140,2,2,2,2
1897.769,21297.195,38.209,1001,140,2,2,2,2
1897.786,21297.238,38.207,1001,140,2,2,2,2
1897.763,21297.154,38.21,1001,140,2,2,2,2
1897.79,21297.156,38.208,1001,140,2,2,2,2
1897.851,21297.201,38.204,1001,140,2,2,2,2
1897.86,21297.16,38.207,1001,140,2,2,2,2
1897.759,21297.236,38.209,1001,140,2,2,2,2
1897.759,21297.195,38.21,1001,140,2,2,2,2
1897.793,21297.238,38.201,1001,140,2,2,2,2
1897.795,21297.156,38.209,1001,140,2,2,2,2
1897.77,21297.236,38.209,1001,140,2,2,2,2
1897.796,21297.197,38.208,1001,140,2,2,2,2
1897.862,21297.242,38.205,1001,140,2,2,2,2
1897.759,21297.152,38.208,1001,140,2,2,2,2
1897.819,21297.24,38.203,1001,140,2,2,2,2
1897.823,21297.199,38.206,1001,140,2,2,2,2
1897.856,21297.201,38.206,1001,140,2,2,2,2
1897.812,21297.197,38.207,1001,140,2,2,2,2
1897.824,21297.158,38.204,1001,140,2,2,2,2
1897.775,21297.236,38.208,1001,140,2,2,2,2
1897.774,21297.154,38.21,1001,140,2,2,2,2
1897.849,21297.16,38.207,1001,140,2,2,2,2
1897.844,21297.158,38.208,1001,140,2,2,2,2
1897.839,21297.242,38.208,1001,140,2,2,2,2
1897.872,21297.244,38.206,1001,140,2,2,2,2
1897.779,21297.154,38.21,1001,140,2,2,2,2
1897.872,21297.201,38.207,1001,140,2,2,2,2
1897.871,21297.16,38.208,1001,140,2,2,2,2
1897.754,21297.236,38.208,1001,140,2,2,2,2
1897.817,21297.156,38.208,1001,140,2,2,2,2
1897.867,21297.201,38.205,1001,140,2,2,2,2
1897.753,21297.193,38.209,1001,140,2,2,2,2
1897.813,21297.24,38.207,1001,140,2,2,2,2
1897.791,21297.197,38.207,1001,140,2,2,2,2
1897.785,21297.197,38.208,1001,140,2,2,2,2
1897.764,21297.195,38.208,1001,140,2,2,2,2
1897.867,21297.16,38.205,1001,140,2,2,2,2
1897.834,21297.24,38.209,1001,140,2,2,2,2
1897.781,21297.238,38.208,1001,140,2,2,2,2
1897.833,21297.158,38.208,1001,140,2,2,2,2
1897.771,21297.154,38.204,1001,140,2,2,2,2
1897.808,21297.24,38.207,1001,140,2,2,2,2
1897.801,21297.197,38.208,1001,140,2,2,2,2
1897.845,21297.201,38.207,1001,140,2,2,2,2
1897.807,21297.197,38.207,1001,140,2,2,2,2
1897.803,21297.238,38.206,1001,140,2,2,2,2
1897.774,21297.195,38.21,1001,140,2,2,2,2
1897.861,21297.201,38.205,1001,140,2,2,2,2
1897.812,21297.156,38.208,1001,140,2,2,2,2
1897.798,21297.238,38.203,1001,140,2,2,2,2
1897.845,21297.242,38.206,1001,140,2,2,2,2
1897.817,21297.199,38.208,1001,140,2,2,2,2
1897.856,21297.242,38.207,1001,140,2,2,2,2
1897.867,21297.244,38.205,1001,140,2,2,2,2
1897.833,21297.199,38.208,1001,140,2,2,2,2
1897.801,21297.156,38.209,1001,140,2,2,2,2
1897.752,21297.152,38.212,1001,140,2,2,2,2
1897.823,21297.24,38.207,1001,140,2,2,2,2
1898.5,21297.451,38.191,1001,160,2,2,2,
1894.989,21292.893,39.01,3074,1001,2,1.807,1.684,1
